id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr,trailer_url,video_id
tt10965792,Belle fille,2020,96,Comedy,"['Alexandra Lamy', 'Miou-Miou', 'Jonathan Zaccaï']","['Louise', 'Andréa', 'Anto']",Méliane Marcaggi,5.8,565.0,"Fed up with her cheating husband, Louise, 45, takes off for a weekend in Corsica. But after a wild night of unbridled passion with a man who winds up dead, Louise is unwittingly mistaken for his secret, longtime girlfriend by his Corsican fearsome but loving mother.",5.347,/1Hmqp7Ct4aCuGb0SCpUFQj79y58.jpg,"Découvrant que son mari la trompe, Louise décide de penser enfin à elle et part décompresser en Corse le temps d’un week-end. Elle passe une folle nuit avec un bel inconnu... Une seule puisque, au petit matin, il ne se réveille pas. Andréa, la mère de celui-ci,  débarque sur les lieux et prend immédiatement Louise pour la belle-fille dont elle a toujours rêvé! Prise au piège, Louise va devoir jouer le rôle de la belle-fille idéale pour quelques jours. Problème: sa nouvelle belle-mère ne veut plus la lâcher...",https://www.youtube.com/watch?v=7qgeRmkEqVc,7qgeRmkEqVc
tt10965976,Cette musique ne joue pour personne,2021,107,Comedy,"['François Damiens', 'Ramzy Bedia', 'Vanessa Paradis']","['Jeff de Claerke', 'Neptune', 'Suzanne']",Samuel Benchetrit,6.3,514.0,"In a port city, the lives of a few isolated people, used to violence, are strongly influenced by the love they feel for each other. Choices, envy, love and tenderness are the driving forces that help these characters to be themselves and give meaning to their lives. A tribute to poetry, theatre and art.",4.148,/t9IZxbAtECL36QqdBTPZPnZcTy0.jpg,"Au cœur d'une ville portuaire où des êtres isolés, habitués à la violence, voient soudain leurs vies bouleversées par le théâtre, la poésie et l'art. Et leurs quotidiens, transformés par l'amour…",https://www.youtube.com/watch?v=DnFw3KLhEx0,DnFw3KLhEx0
tt10966156,Lucky,2020,90,Comedy,"['Michaël Youn', 'Alban Ivanov', 'Florence Foresti']","['Tony', 'Willy', 'Caroline Jamar']",Olivier Van Hoofstadt,4.6,430.0,Willy and Tony have a brilliant idea for getting out of it financially: stealing a dog from the brigade des stups. But everything does not go as planned and the two accomplices will have to rely on the most corrupt of the cops.,7.736,/ryoR3h9nJ2ymZa0j8aUravCkHDM.jpg,"Pour s’en sortir financièrement, Willy et son pote Tony, endettés de naissance, ont une idée de génie : voler un chien de la brigade des stups. Mais, les choses ne se passent pas tout à fait comme ils l’avaient prévu. La seule solution : s’associer avec Caro, une flic totalement corrompue.",https://www.youtube.com/watch?v=CIAWn49EIzg,CIAWn49EIzg
tt11002900,Playlist,2021,84,Comedy,"['Sara Forestier', 'Laetitia Dosch', 'Bertrand Belin']","['Sophie Legal', 'Julia', 'Le narrateur']",Nine Antico,6.3,803.0,"Sophie, 28, just found out she landed that job at a famous Parisian publisher. Her dream? Not exactly: she would rather see her own graphic work printed… When she tells her boyfriend Jean she is pregnant, everything explodes. They break up and she must return to waiting tables like her friend Julia, an aspiring actress. How can one survive in the city under such conditions?",2.999,/22hzlozbPeEYZb56BVSZIPrnitH.jpg,"Sophie a 28 ans. Elle aimerait être dessinatrice, mais ce serait tellement plus facile si elle avait fait une école d’art. Elle aimerait aussi trouver l'amour, mais ce serait tellement plus facile s'il vous sautait aux yeux. Elle multiplie les expériences amoureuses et professionnelles. Prendre des coups, beaucoup, en donner, un peu : c’est ça, l’apprentissage. Dans sa tête tourne en boucle Daniel Johnston, qui chante que « l'amour véritable finit bien par vous tomber dessus » ; mais Sophie se demande s'il dit vrai.",https://www.youtube.com/watch?v=8bV7t9tU56w,8bV7t9tU56w
tt11006570,La pièce rapportée,2020,86,Comedy,"['Anaïs Demoustier', 'Josiane Balasko', 'Philippe Katerine']","['Ava', ""Adélaïde Château-Têtard 'La Reine Mère'"", 'Paul Château-Têtard']",Antonin Peretjatko,5.5,397.0,"Paul Château-Têtard, a 45-year-old bachelor from the best of Parisian nobility, has – for the first time in his life – to take the Metro, and even buy a ticket. It is with extraordinary luck that the beautiful young Ava happens to be sitting at the counter: a spark ignites and wedding bells begin ringing in the distance.",3.801,/vIgbRvb4Q8Id1cbZuWJPWLmIpgg.jpg,"Paul Château-Têtard, vieux garçon de 45 ans et pur produit du 16e arrondissement de Paris, prend le métro pour la première fois de sa vie et tombe amoureux d’une jeune guichetière, Ava.  Leur mariage n’est pas du goût de « maman », Adélaïde Château-Têtard, qu’on appelle aussi la Reine-Mère. Pourtant cette dernière s’en accommode : un héritier serait le bienvenu. Mais le bébé tarde à venir...  Une guerre sans pitié s’engage entre les deux femmes, la Reine-mère étant persuadée qu’Ava trompe son fils. Il doit bien y avoir un amant quelque part…",https://www.youtube.com/watch?v=a3M-5AG4ob8,a3M-5AG4ob8
tt11013434,Antoinette dans les Cévennes,2020,96,Comedy,"['Laure Calamy', 'Benjamin Lavernhe', 'Olivia Côte']","['Antoinette Lapouge', 'Vladimir Loubier', 'Eléonore Loubier']",Caroline Vignal,6.5,4050.0,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"Des mois qu’Antoinette attend l’été et la promesse d’une semaine en amoureux avec son amant, Vladimir. Alors quand celui-ci annule leurs vacances pour partir marcher dans les Cévennes avec sa femme et sa fille, Antoinette ne réfléchit pas longtemps: elle part sur ses traces! Mais à son arrivée, point de Vladimir, mais seulement Patrick, un âne récalcitrant qui va l'accompagner dans son singulier périple…",https://www.youtube.com/watch?v=Yqyw3sH666o,Yqyw3sH666o
tt11013468,Chacun chez soi,2020,83,Comedy,"['Michèle Laroque', 'Stéphane De Groodt', 'Alice de Lencquesaing']","['Catherine', 'Yann', 'Anna']",Michèle Laroque,4.8,413.0,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,"Catherine et Yann sont en couple et amoureux depuis de nombreuses années. Mais depuis que Yann a quitté son boulot, il s’est pris de passion pour les bonsaïs. Une passion dévorante qui prend beaucoup de place aux yeux de Catherine, qui se sent quelque peu délaissée. La situation ne va pas s’arranger lorsque leur fille Anna, et son copain Thomas, viennent s’installer chez eux suite à une galère d’appartement. La cohabitation s’avère plus que difficile pour les deux couples que tout oppose…",https://www.youtube.com/watch?v=PLEi2n15xj4,PLEi2n15xj4
tt11068166,À l'abordage,2020,95,Comedy,"['Eric Nantchouang', 'Salif Cissé', 'Édouard Sulpice']","['Félix', 'Chérif', 'Edouard']",Guillaume Brac,7.0,2665.0,An unlikely oddball trio bond during an impromptu trip to the French countryside on a foolhardy romantic mission.,4.482,/ymwEpKb4XnVdhdhDfKmR6EScxhu.jpg,"Paris, un soir au mois d'août. Un garçon rencontre une fille. Ils ont le même âge, mais n'appartiennent pas au même monde. Félix travaille, Alma part en vacances le lendemain. Qu'à cela ne tienne. Félix décide de rejoindre Alma à l'autre bout de la France. Par surprise. Il embarque son ami Chérif, parce qu'à deux c'est plus drôle. Et comme ils n'ont pas de voiture, ils font le voyage avec Édouard. Évidemment, rien ne se passe comme prévu. Peut-il en être autrement quand on prend ses rêves pour la réalité ?",https://www.youtube.com/watch?v=ZFqZG9vfPs8,ZFqZG9vfPs8
tt11093134,Garçon chiffon,2020,108,Comedy,"['Nicolas Maury', 'Nathalie Baye', 'Arnaud Valois']","['Jérémie Meyer', 'Bernadette Meyer', 'Albert']",Nicolas Maury,5.5,534.0,"Jérémie, a young man reaching a breaking point on all fronts, decides to leave behind Paris and return to Limosin, to the home of his intrusive mother.",4.814,/kdwVfelEmWFGVmM94i1Cpt3O1Og.jpg,"Jérémie, la trentaine, peine à faire décoller sa carrière de comédien. Sa vie sentimentale est mise à mal par ses crises de jalousie à répétition et son couple bat de l’aile. Il décide alors de quitter Paris et de se rendre sur sa terre d’origine, le Limousin, où il va tenter de se réparer auprès de sa mère.",https://www.youtube.com/watch?v=1l9Cg66LoDg,1l9Cg66LoDg
tt11179020,Les cobayes,2020,80,Comedy,"['Thomas Ngijol', 'Judith Chemla', 'Dominique Valadié']","['Adam', 'Charlotte', 'Docteur Mangin']",Emmanuel Poulain-Arnaud,5.6,89.0,"A comedy about the wear and tear of a couple, yet here quite young, with the pretext of testing a drug that cures couples and makes them renew (respect, trust, attraction). The cast is judicious and confronts very different phlegms between Thomas Ngijol and Judith Chemla, both perfect. The quality of the film is to manage to make a fair film, that is to say, at the same time relative to a certain truth and which avoids, not necessarily accurately, the traps that such a subject could have produced in a primary and vulgar vein. The author takes the opportunity to put a few jabs at the medical staff, represented here without empathy for its guinea pigs.",2.059,/q9B5cyRzNMas7Cg9VuJ6Lsdz1XH.jpg,"En couple depuis le lycée, Charlotte et Adam viennent d’avoir leur premier enfant. Pourtant, ils ne sont pas heureux et les habitudes remplacent peu à peu l’enthousiasme, au risque de les séparer... Espérant retrouver l’élan des débuts, ils décident de devenir les cobayes d’un traitement révolutionnaire supposé renforcer le lien et le désir. En seulement quelques jours, les effets sont spectaculaires : la passion renaît et le couple se rapproche encore plus que ce qu’ils avaient imaginé. Mais si la chimie peut créer le bonheur, que se passe-t-il quand le traitement s’arrête ? C’est à partir de là que Charlotte et Adam vont réellement découvrir tout ce qu’il faut faire de fou pour s’aimer…",https://www.youtube.com/watch?v=laW1I-WvFPg,laW1I-WvFPg
tt11190652,La fine fleur,2020,95,Comedy,"['Catherine Frot', 'Melan Omerta', 'Fatsah Bouyahmed']","['Eve Vernet', 'Fred', 'Samir']",Pierre Pinaud,6.4,1251.0,"Eve used to be one of the most famous rose creators in the world. Today, her company is on the verge of bankruptcy. On top of that, her secretary Vera has hired three outcasts with absolutely no gardening skills. Though they have nothing in common, they come up with the most crazy plan that could change their lives forever...",6.248,/n483iObdjFSkz2AOivAAHloDBr2.jpg,"Ève Vernet a été la plus grande créatrice de roses. Aujourd'hui, elle est au bord de la faillite, sur le point d'être rachetée par un concurrent puissant. Véra, sa fidèle secrétaire, croit trouver une solution en engageant trois employés en insertion sans aucune compétence horticole... Alors que quasiment tout les sépare, ils se lancent ensemble dans une aventure des plus singulières pour sauver la petite exploitation.",https://www.youtube.com/watch?v=neey9Yebb2k,neey9Yebb2k
tt11206302,30 jours max,2020,87,"Action,Comedy","['Tarek Boudali', 'Philippe Lacheau', 'Julien Arruti']","['Rayane', 'Tony', 'Pierre']",Tarek Boudali,5.4,2093.0,"Rayane is a scared and clumsy young cop who is constantly mocked by other cops. The day his doctor wrongly tells him that he has only thirty days to live, he understands that this is his last chance to become a hero within his police station and impress his colleague Stéphanie. The eternal fearful man then turns into a real hothead who will take all the risks to catch a big drug lord...",9.279,/okepE7ytt7bWyFdD77Et273sAtt.jpg,"Rayane est un jeune flic, trouillard et maladroit, sans cesse moqué par les autres policiers. Le jour où son médecin lui apprend, à tort, qu’il n’a plus que trente jours à vivre, il comprend vite qu'il s'agit de sa dernière chance de devenir un héros, à la fois au sein de son commissariat et surtout pour impressionner sa collègue Stéphanie. L’éternel craintif se transforme alors en véritable tête brûlée, qui prendra tous les risques afin de coincer un gros caïd de la drogue…",https://www.youtube.com/watch?v=R8cOK5mE5P8,R8cOK5mE5P8
tt11210390,Astérix & Obélix : L'empire du milieu,2023,112,Comedy,"['Guillaume Canet', 'Gilles Lellouche', 'Vincent Cassel']","['Astérix', 'Obélix', 'Jules César']",Guillaume Canet,5.1,11055.0,Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,95.458,/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg,"Nous sommes en 50 avant J.C. L’Impératrice de Chine est emprisonnée suite à un coup d’État fomenté par Deng Tsin Quin, un prince félon.  Aidée par Graindemaïs, le marchand phénicien, et par sa fidèle guerrière Tat Han, la princesse Fu-Yi, fille unique de l’impératrice, s’enfuit en Gaule pour demander de l’aide aux deux valeureux guerriers Astérix et Obélix, dotés d’une force surhumaine grâce à leur potion magique. Nos deux inséparables Gaulois acceptent bien sûr de venir en aide à la Princesse pour sauver sa mère et libérer son pays. Et les voici tous en route pour une grande aventure vers la Chine. Mais César et sa puissante armée, toujours en soif de conquêtes, ont eux aussi pris la direction de l’Empire du Milieu…",https://www.youtube.com/watch?v=RNKFKDs5SGk,RNKFKDs5SGk
